invoice_id,age,annual_income,days_past_due,outstanding_amount,true_pd,true_lgd,default_flag
INV_04587,44.2,45009.37,86,3745.56,0.3942909338394013,0.6049354546000216,1
INV_04588,30.4,90885.29,48,8530.0,0.17538364469915835,0.8099679531302224,0
INV_04589,24.2,99686.77,15,9273.52,0.09173350399831418,0.5692990644600268,0
INV_04590,28.9,29696.03,1,2324.08,0.11204473217399308,0.7547761090942989,0
INV_04591,37.0,122460.76,4,12651.08,0.06381530822663226,0.6761533421139293,0
INV_04592,40.5,47482.62,39,5342.75,0.19521868984379637,0.8847934188473847,0
INV_04593,18.0,46414.85,54,5692.39,0.24985764492623236,0.8545292441825535,0
INV_04594,34.9,31607.38,4,3069.56,0.11689891937904964,0.35195064956669825,0
INV_04595,36.6,126916.97,27,11286.37,0.09585563198530928,0.7397606884401154,1
INV_04596,32.2,55248.62,20,6194.33,0.13412900256070148,0.6676218085751331,0
INV_04597,47.9,119891.73,8,12148.32,0.07013753810511947,0.6293238904498136,0
INV_04598,39.2,96376.41,12,9697.61,0.08864252926321675,0.7087283771672094,0
INV_04599,48.1,45372.73,23,3253.87,0.15046812597560466,0.7057872045464791,0
INV_04600,32.8,56122.94,3,5416.46,0.09780664642971833,0.7107080087052081,0
INV_04601,44.4,39521.43,5,2758.49,0.1131136174832213,0.8886018247342707,0
INV_04602,51.4,41541.3,1,4636.1,0.1037203965237209,0.550475780426998,1
INV_04603,48.1,66085.68,47,6178.67,0.1998234349829593,0.6962570867973163,0
INV_04604,24.1,76994.16,18,7179.88,0.11254311510557981,0.7119928767046142,0
INV_04605,32.5,25452.42,15,1008.09,0.14800135658075608,0.8867089751248857,0
INV_04606,31.5,25636.28,25,3590.72,0.17573410459440447,0.7028318747846849,0
INV_04607,39.9,42038.34,90,3945.27,0.4194253164100353,0.6381393770309548,0
INV_04608,41.9,61302.28,4,6217.21,0.09629791219418353,0.5455369292433497,0
INV_04609,26.6,100595.83,3,9324.09,0.07264758071280288,0.6607518901484024,0
INV_04610,35.7,54843.39,7,3833.76,0.10621357784584104,0.8959517376373412,0
INV_04611,18.0,47364.0,47,4204.77,0.22259019736756666,0.6228955546238927,0
INV_04612,49.4,70649.19,11,6693.38,0.10312237379976726,0.9028212332717545,0
INV_04613,29.9,35524.25,32,3845.18,0.18642282948558409,0.6462671738439707,0
INV_04614,35.6,55511.61,5,5196.13,0.10191428732191597,0.8079438357676475,0
INV_04615,31.9,50092.1,14,4290.86,0.12444691836049121,0.5830562504273972,0
INV_04616,46.5,57596.94,3,4256.35,0.09686061014362833,0.8348855967125067,0
INV_04617,18.0,93826.58,11,9431.11,0.08848174659199651,0.7576761727676258,0
INV_04618,34.8,26688.02,7,1872.24,0.12737859069638524,0.5401229941801223,1
INV_04619,33.9,51408.06,16,6461.61,0.12793377903648026,0.6903890191066384,0
INV_04620,30.5,76834.35,31,7833.58,0.142361281565887,0.8223804774222043,0
INV_04621,52.3,68241.51,56,7386.25,0.22836265180796772,0.8854980964839204,0
INV_04622,26.1,27378.65,7,2489.08,0.12681886814584234,0.26535736066238863,1
INV_04623,42.7,25604.87,28,2761.77,0.18490900156514326,0.8979759944015336,0
INV_04624,38.6,73981.57,44,6507.44,0.18139362965123243,0.45257246173057647,0
INV_04625,47.6,27028.68,3,1524.65,0.11822984012009423,0.48422963414454256,0
INV_04626,28.3,56008.3,18,5615.96,0.12878768835350846,0.9113017086202364,0
INV_04627,27.7,90526.12,19,9623.0,0.10496303299799037,0.7390464390278157,0
INV_04628,46.0,29037.91,7,957.98,0.1254826956854407,0.4969261816806868,0
INV_04629,39.3,120255.6,1,11526.46,0.06113618541111413,0.9798543570809589,0
INV_04630,19.6,72716.81,6,9113.8,0.092691994720909,0.4475522123486439,0
INV_04631,29.6,194119.86,18,19891.21,0.051142918312942806,0.5968259634222091,0
INV_04632,38.9,42658.76,5,5803.52,0.11083477120009361,0.7046719677162337,0
INV_04633,43.4,103090.7,7,9675.02,0.07709666229619028,0.7581543950196368,0
INV_04634,28.2,44745.63,25,4016.66,0.15641920416489646,0.7740989140741191,0
INV_04635,18.0,54363.57,11,6403.09,0.11465644569936005,0.9585798186393185,0
INV_04636,40.2,39166.65,2,4540.18,0.10730324519551104,0.7639288297088653,0
INV_04637,22.8,53138.4,11,5219.46,0.11556809917754102,0.7864933208562046,0
INV_04638,18.0,84111.6,168,7148.64,0.7262674204631117,0.8732083455294554,1
INV_04639,18.0,122589.41,7,13415.79,0.06755275066277287,0.5916307733287973,0
INV_04640,43.1,36001.66,7,6110.39,0.12000583816737752,0.5457912322101298,0
INV_04641,36.3,58401.41,4,4268.28,0.09815789284504078,0.3495378988815903,0
INV_04642,32.7,41275.82,7,5531.2,0.11599630250231467,0.5830950295461577,0
INV_04643,48.9,59916.12,18,5523.31,0.1256184843042809,0.7098761273647939,0
INV_04644,41.4,90720.08,67,8738.54,0.2395801013084975,0.7669330721187153,0
INV_04645,51.2,42807.25,19,4550.36,0.14250143380733685,0.7358089549395027,0
INV_04646,21.1,66690.65,11,5463.54,0.10582775529660914,0.9147141688950299,0
INV_04647,34.7,35130.93,10,3475.95,0.1273985638941444,0.797790860089957,1
INV_04648,18.8,94743.17,1,7863.06,0.07274984211249497,0.8158506024702097,0
INV_04649,32.7,78295.42,1,8305.62,0.08128273581280515,0.9403095276639407,0
INV_04650,32.5,37549.98,32,5988.72,0.18418881702109882,0.8004658966561229,1
INV_04651,41.3,37180.4,14,3078.51,0.135093329254669,0.8391260054207343,0
INV_04652,35.5,106325.35,1,10463.79,0.06724466862821771,0.7902787039489257,0
INV_04653,41.2,142222.75,7,14102.8,0.059059937105716734,0.803340091182373,0
INV_04654,42.0,38221.63,9,4808.63,0.12267329336111185,0.30038966869896655,0
INV_04655,56.5,84422.0,31,8847.77,0.13572700934894275,0.5924391038379357,0
INV_04656,31.8,45565.38,12,5476.88,0.12355953463795316,0.5895052124729021,0
INV_04657,25.6,106433.63,32,10137.13,0.12010662081119063,0.8510943803919536,0
INV_04658,37.5,46633.71,21,5096.94,0.14413246422974235,0.7828768895483874,1
INV_04659,27.0,75070.7,1,4139.26,0.0830593001775559,0.8153874746073494,0
INV_04660,49.8,57512.38,70,6418.7,0.2993189679864627,0.3955278267260864,0
INV_04661,32.2,23778.45,5,1160.05,0.1251739592817942,0.5543467721831171,0
INV_04662,29.3,36146.36,7,3287.04,0.11989425645037824,0.5379252330981049,0
INV_04663,30.3,74352.52,34,8180.5,0.15240916357842768,0.7889834752605633,0
INV_04664,42.2,69802.55,5,5444.17,0.0927483807486937,0.7475910567544797,0
INV_04665,33.4,61284.84,11,7217.92,0.10962319013631533,0.8623859895558196,0
INV_04666,28.6,125002.04,41,12375.9,0.12548344931655925,0.4343165542864363,0
INV_04667,51.7,81379.92,21,9591.11,0.1155557807462229,0.7027671851016155,0
INV_04668,26.4,76156.48,8,6712.8,0.09405577373383632,0.6043393929562104,0
INV_04669,35.4,23701.05,21,557.32,0.16605362154385936,0.9616637110159799,1
INV_04670,41.5,83541.17,34,8325.17,0.1439388847401914,0.9264887405888471,1
INV_04671,18.7,27833.83,11,3370.46,0.13584541651290513,0.4048878729559635,0
INV_04672,39.8,53189.28,17,5989.87,0.12878483117383893,0.7517058641416845,0
INV_04673,24.4,27928.93,89,1657.4,0.4396256740138011,0.7794025704607203,0
INV_04674,43.2,67542.57,67,5129.62,0.2717682273734239,0.8848529635051877,0
INV_04675,25.4,92751.77,15,8962.85,0.09604267623555149,0.8848769958149423,0
INV_04676,41.9,51152.26,3,5631.67,0.10105788448948501,0.47032656787420085,0
INV_04677,46.1,51949.59,25,5660.75,0.1496000369232773,0.7080821146828772,0
INV_04678,43.6,34819.56,7,5054.08,0.12092076195834056,0.9208579123629129,0
INV_04679,37.5,91906.36,23,8817.18,0.11196097840057728,0.8895524719058624,0
INV_04680,32.7,28756.78,9,1030.78,0.13031081661534752,0.5326546234581424,0
INV_04681,29.2,57518.72,26,6948.54,0.14706536438583212,0.6731841510742304,0
INV_04682,49.7,50816.3,10,5276.83,0.11519498570762912,0.8033005774774807,0
INV_04683,28.0,64178.57,57,6700.04,0.23734678763594175,0.6513376075531967,0
INV_04684,24.6,79235.53,3,8690.64,0.08388652635318251,0.6173355694560172,0
INV_04685,41.7,49436.33,2,6207.28,0.10032589696362815,0.60655364124595,0
INV_04686,27.0,83844.32,31,8361.41,0.13622279186792466,0.9419712758479225,0
INV_04687,25.5,52414.93,11,6418.04,0.1161093835449986,0.6159158473581571,0
INV_04688,20.6,63066.54,13,6858.79,0.1124082887810074,0.6762746492742918,0
INV_04689,30.2,32556.75,55,2600.09,0.27338437157166307,0.9028999376060257,0
INV_04690,34.2,43798.25,18,4146.59,0.13913113474653072,0.6830789004718653,0
INV_04691,37.4,26980.89,22,3314.83,0.1655914918536701,0.6882900923992681,0
INV_04692,44.5,54988.66,1,4790.04,0.09493731014426919,0.8709013979562984,0
INV_04693,40.3,76933.24,23,8579.78,0.12330634629841591,0.45867621409448894,1
INV_04694,33.1,48320.45,10,4990.23,0.11706639636476997,0.4004189819115761,0
INV_04695,33.0,50965.86,13,5478.2,0.12153455264387983,0.6068200893122755,0
INV_04696,40.1,64751.62,34,7915.67,0.16169175348760664,0.6833603844504992,0
INV_04697,47.7,68334.04,15,7189.97,0.11268372544095814,0.9086883074717893,0
INV_04698,36.3,26655.74,87,2736.99,0.4317737918424885,0.7389999866429219,0
INV_04699,30.3,40301.37,32,3947.55,0.18118781304869688,0.8075998330979987,0
INV_04700,25.1,27863.84,27,2651.73,0.17937960218774207,0.8791565399635692,0
INV_04701,20.5,44306.57,18,4742.96,0.1386869687928252,0.3892822342542667,1
INV_04702,41.7,112484.98,11,12611.82,0.07808780192626855,0.6153642602720354,0
INV_04703,40.8,77485.78,2,7136.8,0.08328625510576478,0.9154197170866517,0
INV_04704,40.8,53116.57,1,4624.2,0.0961189180803839,0.9340732268605212,0
INV_04705,33.7,129903.84,1,14275.42,0.057213629497730664,0.9385135728891837,0
INV_04706,49.1,61712.39,64,5605.09,0.2679721301424885,0.592935801280864,0
INV_04707,30.2,169897.02,8,17205.8,0.04974264001506241,0.6985368681279301,0
INV_04708,44.6,56939.36,25,5102.14,0.1450217794552243,0.4234751426326229,0
INV_04709,34.6,40220.65,19,2342.58,0.14482597322985483,0.9399617204622569,0
INV_04710,28.9,31647.55,17,3362.98,0.14749532303350096,0.8272920319011171,0
INV_04711,40.9,73254.13,18,8440.58,0.11530089756889243,0.7819212963853377,0
INV_04712,39.1,44103.98,8,4348.34,0.1159920640779293,0.8259693618945684,0
INV_04713,38.6,56884.68,44,4206.81,0.20068156284986532,0.46474734583860206,0
INV_04714,35.8,67375.12,51,6846.58,0.21176092900466434,0.7186389444256791,0
INV_04715,34.6,36054.41,21,2849.49,0.15393048713655388,0.6318128964760944,0
INV_04716,58.9,61201.46,40,3500.64,0.18301559431153716,0.5810682955981253,0
INV_04717,46.8,48699.86,2,4789.1,0.10081253661959566,0.7881144317886152,0
INV_04718,42.2,28377.37,3,3355.42,0.11720658141525225,0.7864957719514567,0
INV_04719,36.1,69222.16,17,8099.92,0.11620521934749962,0.7759215980573245,0
INV_04720,45.1,73894.6,38,9146.31,0.16382900182737906,0.8707844308322819,0
INV_04721,40.2,101025.39,8,10753.47,0.07967590110256603,0.7676905601472653,0
INV_04722,35.3,32008.21,16,4134.39,0.14459535835562515,0.8622077477365191,0
INV_04723,32.0,143991.33,1,13114.57,0.051909035494455795,0.6341946465966799,0
INV_04724,34.2,37562.57,87,5378.08,0.4123417976122251,0.667274722483139,0
INV_04725,18.0,24333.62,30,3700.72,0.1926453282104004,0.7827259385208947,0
INV_04726,37.1,54209.74,9,5053.86,0.11064703477140662,0.4917365510303484,0
INV_04727,30.1,64198.9,82,7101.55,0.34254670403801507,0.5586711312600413,1
INV_04728,50.9,49646.06,2,5545.67,0.10018769124396112,0.14068436449215668,0
INV_04729,35.2,31843.08,13,4654.52,0.1372542736886046,0.6784133235300595,0
INV_04730,23.1,42610.18,2,4109.91,0.10491733802886578,0.7695062086736526,0
INV_04731,34.5,62312.49,9,5485.02,0.10495521379242893,0.5403823638285451,0
INV_04732,24.5,156108.35,5,15120.84,0.05161251906278674,0.7457328132092923,0
INV_04733,39.7,32419.2,8,4138.72,0.12503543504732972,0.8623668508139223,0
INV_04734,37.9,40062.97,59,2086.43,0.2789093482277881,0.774646471174618,0
INV_04735,44.6,29540.22,12,100.0,0.13680538321535335,0.9112988814347761,1
INV_04736,27.1,44260.02,8,5320.25,0.11587523759201294,0.9550438969633057,1
INV_04737,35.3,51286.31,21,5403.44,0.13999031563613362,0.5052255993797569,0
INV_04738,21.3,86818.47,24,8700.31,0.11783649423965341,0.8752976333572423,0
INV_04739,42.0,62931.92,83,4987.65,0.3493058495893867,0.5744444060716511,0
INV_04740,40.2,109609.03,16,9251.01,0.08750279083176217,0.37954332064010887,0
INV_04741,40.0,52388.58,28,4604.33,0.15721565070266158,0.17871493506448857,0
INV_04742,35.0,20831.19,10,2444.81,0.1394701251889921,0.6293248771658847,0
INV_04743,39.1,64395.31,4,5853.78,0.09434946280906012,0.8127573959079992,0
INV_04744,51.0,26057.85,12,3505.88,0.139837309099237,0.6093979457936757,1
INV_04745,32.1,85381.37,11,7584.08,0.09358539281762032,0.7672312668943609,0
INV_04746,36.4,52421.59,11,4722.81,0.11610439128244786,0.8390303989092281,0
INV_04747,24.1,39313.34,24,4634.53,0.15895133908842907,0.6420260121430366,0
INV_04748,26.3,30958.04,11,2718.89,0.13318844008129768,0.7135128190963498,0
INV_04749,36.0,41799.77,62,3852.63,0.28890466015591143,0.7651081981110309,1
INV_04750,46.0,51262.04,82,4482.72,0.3641351146741203,0.9109305510969825,1
INV_04751,32.4,132551.86,15,12426.25,0.07359518406342076,0.5658614746428944,0
INV_04752,32.6,49229.06,17,5277.08,0.13206572441754855,0.590054072792665,0
INV_04753,30.9,59346.67,11,6418.37,0.11101279192882517,0.8928938560529255,0
INV_04754,29.7,50563.3,9,5283.48,0.11329558845882816,0.6263315222922355,0
INV_04755,37.9,59411.09,85,5324.93,0.3646739192774696,0.9061438368254882,1
INV_04756,20.0,57654.65,1,5563.97,0.09327706712139845,0.6439509636637845,0
INV_04757,47.8,52866.46,11,6882.58,0.1157712971261436,0.9554601590275588,0
INV_04758,28.3,38753.42,4,2454.26,0.11161672953472719,0.7217107309458735,0
INV_04759,42.2,74658.5,26,9351.74,0.13204318216927102,0.9169003105353843,0
INV_04760,22.3,32415.18,5,3341.24,0.11842685516918103,0.4470350298179846,0
INV_04761,41.7,67704.32,44,6590.31,0.1883024801862203,0.759385752272237,1
INV_04762,41.7,75405.81,10,8493.96,0.0981130342008775,0.479977109337705,0
INV_04763,38.8,24693.27,50,402.06,0.26441069512482557,0.4713289661367977,0
INV_04764,25.1,31302.42,87,4510.56,0.4234657674231245,0.9044772071716574,1
INV_04765,37.5,25500.11,30,4407.74,0.19132345472925777,0.8967910962187732,0
INV_04766,23.2,98605.16,20,10948.49,0.10140991211913776,0.7545798379368756,0
INV_04767,32.5,41105.19,4,2008.23,0.10992453800768878,0.7166168185023553,0
INV_04768,45.3,95736.03,55,10337.77,0.19169289931753267,0.8340714366404882,0
INV_04769,43.0,45084.36,30,6154.43,0.17015943788054427,0.48254620205298454,0
INV_04770,35.2,33411.3,7,4883.88,0.12201858357464249,0.7184981103228585,0
INV_04771,25.3,37924.94,13,2384.4,0.1320775423666697,0.9914324179370801,0
INV_04772,41.5,57123.6,2,6728.72,0.09536976071000458,0.41900809326870947,0
INV_04773,35.2,74984.42,22,9294.01,0.12261806469071392,0.7336738017983568,0
INV_04774,18.0,53717.35,3,5401.2,0.09936829767442244,0.5771631841272755,0
INV_04775,42.8,83791.78,22,6926.48,0.11586271955804175,0.5921873516337741,0
INV_04776,34.8,48697.18,23,5698.37,0.14739007627449338,0.8282162469488256,0
INV_04777,47.0,51336.7,8,6187.53,0.1106833687181596,0.6514911925403948,0
INV_04778,24.0,36920.16,60,3552.81,0.28775735575425976,0.4946472437754256,0
INV_04779,18.0,35343.47,31,2343.62,0.1835136145460826,0.6434909198831608,0
INV_04780,37.8,77643.46,14,8746.22,0.10412199912606798,0.5552837772696292,0
INV_04781,37.9,32458.12,51,2477.0,0.2574484924479887,0.6230569157481485,0
INV_04782,18.1,45030.78,39,4900.42,0.19804799790761626,0.9883272147846978,0
INV_04783,25.2,79636.64,24,9521.83,0.12340043026652273,0.6977360309393992,0
INV_04784,62.6,26784.11,4,1019.61,0.12058566370093561,0.8395739652574885,0
INV_04785,31.9,100013.98,14,10909.16,0.0898343653652843,0.7213134287740551,0
INV_04786,42.3,33607.09,40,3154.13,0.215097181403728,0.3167165456370587,0
INV_04787,28.5,100229.88,19,9842.33,0.09848758210851663,0.6723408877225102,0
INV_04788,18.0,32437.3,16,3758.05,0.14420808301074542,0.8144629600958172,0
INV_04789,33.3,77545.55,63,6983.17,0.24209708962981946,0.8720676786434518,0
INV_04790,32.3,40605.29,1,2885.51,0.10435776412836521,0.5394294212780226,0
INV_04791,31.0,135491.43,1,11764.95,0.05505129571090727,0.826408279242494,0
INV_04792,33.9,47214.99,45,5953.26,0.21572018204861879,0.9070284832666249,1
INV_04793,37.6,30914.17,1,2719.75,0.11116245618735744,0.7450175029268306,0
INV_04794,33.5,67734.67,9,7343.41,0.1012921234343942,0.6736311628189001,1
INV_04795,22.4,42597.67,52,3774.73,0.24736339323668355,0.6007576020712984,0
INV_04796,39.9,71286.36,24,5966.88,0.1301519009069091,0.7774834991765843,0
INV_04797,18.0,99388.73,21,10591.19,0.1027752683210151,0.7316458744679758,0
INV_04798,18.0,78674.42,22,8195.4,0.11974747449170971,0.7856216689168788,1
INV_04799,42.4,26335.07,8,2396.61,0.129979361310266,0.8032165282571576,0
INV_04800,40.1,32190.9,16,3520.99,0.14443036897691197,0.7359859508190956,0
INV_04801,34.4,60168.96,20,5056.41,0.1300092147499699,0.565135854083495,0
INV_04802,21.0,63333.91,8,7393.99,0.10234649097596435,0.6467921504072094,0
INV_04803,27.9,29853.94,32,4277.79,0.1927870318850235,0.6591517007830602,0
INV_04804,32.4,33362.78,8,4095.58,0.12428328575269297,0.8429606503769999,1
INV_04805,19.0,103491.19,2,9977.13,0.06988333047548756,0.4558278810880271,1
INV_04806,27.6,38629.97,5,3922.34,0.11376856024536884,0.8980260560818998,0
INV_04807,41.5,74700.55,11,9038.89,0.10041712244511186,0.7987858720580138,0
INV_04808,49.3,91733.3,48,10454.5,0.17448953954153626,0.7819344762717297,1
INV_04809,30.8,38031.71,11,5797.04,0.12733500497184688,0.5104886860618985,0
INV_04810,42.6,50471.51,2,4266.63,0.09964539702689044,0.7344450242309025,0
INV_04811,18.0,74814.33,5,6611.22,0.08971326677614322,0.9089755336132662,0
INV_04812,41.6,26268.78,16,2761.25,0.14985884966769836,0.8474892763763943,0
INV_04813,27.0,46010.25,4,5007.92,0.10646740997795419,0.9040706847621665,1
INV_04814,38.1,96872.16,2,9544.93,0.07309233334068399,0.5780658837403831,0
INV_04815,32.5,62540.03,26,5864.32,0.14252352014612993,0.5156937724897314,0
INV_04816,48.2,62890.95,31,7556.49,0.15525610152852554,0.9851693372300342,0
INV_04817,26.3,84021.38,39,8311.41,0.1566499937151346,0.858399108822012,1
INV_04818,41.3,40318.32,38,2816.62,0.20024992739971312,0.6689634113643653,0
INV_04819,32.2,32909.42,10,2191.25,0.12921356610012785,0.8158978553861848,1
INV_04820,33.4,60779.4,27,6325.0,0.14666430372041084,0.8421400735445802,0
INV_04821,33.2,41659.27,18,7168.58,0.1410132173603399,0.8840943088836337,0
INV_04822,26.5,40491.22,1,3073.18,0.10443567796697437,0.8855189254989027,0
INV_04823,34.9,32523.04,11,2937.43,0.13187409877680886,0.6827191485198663,0
INV_04824,34.4,67413.31,2,9146.14,0.08907906698310518,0.5075343334779338,0
INV_04825,37.4,47865.02,2,4302.22,0.10136671987315808,0.9135949684710261,0
INV_04826,35.8,32792.66,2,3734.73,0.11184565724257853,0.8300336522207885,0
INV_04827,43.0,86766.46,65,10552.56,0.23733637926594248,0.8253324695412497,0
INV_04828,44.2,44684.7,38,3516.99,0.1951904747321683,0.5172682446004925,0
INV_04829,24.5,68254.32,12,6516.17,0.10670110190978398,0.6965642903180022,1
INV_04830,43.7,117332.3,6,11248.86,0.0686816644899198,0.8277750191881829,0
INV_04831,23.1,85983.76,2,7080.48,0.0786675636690611,0.5471312049615397,0
INV_04832,40.9,110262.98,12,12595.66,0.08078225419398122,0.9057312496651867,0
INV_04833,41.2,85075.01,19,7922.1,0.10876330051381629,0.8349654473297413,1
INV_04834,18.0,46113.44,32,3735.1,0.17497390913383928,0.6731887487829692,1
INV_04835,35.9,36050.04,2,3160.57,0.10950365930594907,0.629874583107798,0
INV_04836,30.3,45041.1,11,5432.94,0.12175291372033512,0.868716272968316,0
INV_04837,27.4,46540.73,76,4766.97,0.34373740592853824,0.43514207282842265,1
INV_04838,48.5,99027.78,3,9111.11,0.07342307011032366,0.7739098783208075,0
INV_04839,28.5,42118.74,11,4621.02,0.12405413129106116,0.7633141082387257,1
INV_04840,26.9,29952.76,7,3807.87,0.12475115125216488,0.7963906169835474,0
INV_04841,35.8,59106.28,3,5886.86,0.09590036408857075,0.8049535214336188,1
INV_04842,41.9,54217.31,37,5186.97,0.1814009547449143,0.8924004957216863,0
INV_04843,33.6,36776.19,24,4693.49,0.1614447707378943,0.9795771296285876,0
INV_04844,46.7,43785.96,11,4199.41,0.12273673563484831,0.7548198920483054,0
INV_04845,40.3,112150.3,10,12823.22,0.07678946816553565,0.2271775396545775,0
INV_04846,18.0,67268.43,36,5969.21,0.16481323700256198,0.7089920911229428,0
INV_04847,29.7,45351.08,2,3754.19,0.1030518556167892,0.8404912253499699,0
INV_04848,29.4,36679.82,4,2764.19,0.11312762024459715,0.8381401379245182,0
INV_04849,39.8,145437.86,48,14304.94,0.12494070880112669,0.5268763498244717,0
INV_04850,18.0,125103.8,34,12512.88,0.11040896052734717,0.8549105002830957,1
INV_04851,60.5,82117.61,30,6886.12,0.1352836393903005,0.3917266222123122,0
INV_04852,40.3,47544.06,20,4851.16,0.14080117457842325,0.5049929844864642,0
INV_04853,36.5,35978.27,7,4163.18,0.12002388318970857,0.6005188487852484,0
INV_04854,46.8,36519.75,55,2186.48,0.2676714777297907,0.9591769224899886,1
INV_04855,58.4,47276.85,14,4206.51,0.1267051075923828,0.4161127353859877,0
INV_04856,43.7,42051.19,7,4772.6,0.11541675790630301,0.7371342101894638,0
INV_04857,44.5,52456.63,10,4156.24,0.11397927101835305,0.8653233482566495,0
INV_04858,36.3,51252.44,1,4809.27,0.09730853863829664,0.5796699980510579,1
INV_04859,33.6,33843.89,6,4472.57,0.11949398409034444,0.6808426227643251,1
INV_04860,30.2,34293.92,5,5224.57,0.1170014921042629,0.9368513890415604,0
INV_04861,26.7,45549.42,3,4994.86,0.10483727895327911,0.8925557306222408,0
INV_04862,28.1,50613.65,1,4892.11,0.09771920001305251,0.7199939825192125,0
INV_04863,21.5,106976.77,6,10196.28,0.07368117974369769,0.6672156090241919,0
INV_04864,34.2,60784.97,3,6989.25,0.09484238472100728,0.8699798928201482,0
INV_04865,18.2,59673.92,1,7100.8,0.09203694884055141,0.9210926384455271,0
INV_04866,36.9,61987.11,3,5042.28,0.0940911716691175,0.919767355205581,0
INV_04867,34.6,93249.31,5,10235.36,0.07930631295788178,0.8741104873200033,0
INV_04868,36.5,293893.18,11,28782.27,0.02201404967723576,0.6800212374663198,0
INV_04869,29.8,40656.09,18,3206.05,0.14190321833169278,0.8218344667222398,0
INV_04870,65.8,139082.18,8,13754.57,0.06152769186753192,0.8304072732212221,0
INV_04871,48.6,28602.03,4,3851.82,0.1191844735663966,0.9516252318445694,0
INV_04872,22.6,45765.99,57,4886.0,0.2625462579576038,0.7625883254720549,1
INV_04873,37.3,32539.14,15,3536.25,0.1415916766106849,0.686133819863699,0
INV_04874,28.9,73563.16,28,7708.76,0.13778925748570503,0.8753677169559517,0
INV_04875,24.9,84705.05,24,8938.16,0.11945085016801449,0.6062649790094145,0
INV_04876,21.6,29973.69,7,2883.22,0.12473446316551746,0.6625667157025108,0
INV_04877,39.3,90390.05,17,9670.89,0.10124201670644015,0.6020114297713766,0
INV_04878,28.2,62739.25,19,5614.24,0.12561798095564286,0.623726780231194,0
INV_04879,44.7,79429.67,9,8593.97,0.09377561253488853,0.7465208950820623,1
INV_04880,44.9,97641.33,23,10621.12,0.10786282544834024,0.5851206111885242,0
INV_04881,48.7,74662.61,32,8165.4,0.146874072480635,0.8143968772576672,0
INV_04882,26.5,28176.79,10,3568.71,0.13315365093525466,0.6952623546788065,0
INV_04883,39.8,43715.97,1,4836.46,0.10225286058409108,0.420589827634716,0
INV_04884,41.3,29365.36,9,4109.98,0.12980781171327604,0.6499442904966534,0
INV_04885,30.3,24151.78,3,143.56,0.12043842063753968,0.5919956835804037,0
INV_04886,27.3,31771.26,4,4030.87,0.11677539313826037,0.5861141003446156,0
INV_04887,51.1,45296.89,10,6505.15,0.11936876063702054,0.7288778698921369,0
INV_04888,37.3,133094.0,5,12687.5,0.06049015560231336,0.6311435835668611,0
INV_04889,41.4,52079.72,55,4474.24,0.24598618118384924,0.4987100321119131,0
INV_04890,26.8,62982.69,22,7584.59,0.13236652192467308,0.6853248643619289,0
INV_04891,22.8,41219.5,15,3195.21,0.1340582713681358,0.7531966473771158,0
INV_04892,29.3,47783.76,1,4111.65,0.09955711810307906,0.8003737041864791,0
INV_04893,33.8,54585.17,3,5628.47,0.09880238866313425,0.9317167839034994,0
INV_04894,24.4,46576.34,32,3858.68,0.17448630330653833,0.7666510672732577,0
INV_04895,34.9,69745.58,10,7849.58,0.1018331089337072,0.438307727086616,0
INV_04896,18.1,39330.47,1,3142.25,0.10523140203325676,0.6301106302484893,0
INV_04897,23.8,28664.52,35,3227.09,0.20400360349340907,0.8314251353590097,0
INV_04898,41.7,26823.46,8,2966.83,0.12957644240570573,0.48918244561130153,0
INV_04899,41.0,81260.96,10,9789.98,0.09439277191592749,0.8158603273951136,0
INV_04900,31.1,21901.81,74,3355.48,0.37567860749409254,0.8864955572589203,0
INV_04901,24.8,47397.71,1,4210.24,0.09981021445407232,0.6835010016171423,0
INV_04902,24.7,32206.76,26,1956.18,0.17180332712570393,0.879786399641647,0
INV_04903,31.3,71071.16,60,7945.08,0.23943561494036217,0.8251423185824971,1
INV_04904,41.4,52841.24,2,4630.73,0.09810304580214582,0.9581691976267662,0
INV_04905,44.3,53482.93,41,5012.62,0.19481123381643128,0.6747238090700325,0
INV_04906,30.0,55714.53,11,4511.63,0.11365846151134393,0.7717052312284977,0
INV_04907,23.5,54806.77,43,6159.69,0.19981046873766395,0.8702483548696471,0
INV_04908,37.7,28639.17,8,2217.42,0.12808779407731494,0.8135755214938741,0
INV_04909,26.8,42245.38,82,4189.5,0.37951817255266695,0.8232749059268994,0
INV_04910,29.8,35408.16,21,3521.31,0.15454632059416182,0.6914731731998728,0
INV_04911,48.3,37982.07,20,3981.77,0.14946534516075344,0.8815225792829646,0
INV_04912,43.3,55192.25,33,6180.86,0.16847404435092028,0.7015603610081597,0
INV_04913,36.6,81538.76,12,7911.06,0.09779807464198939,0.8761167971174726,0
INV_04914,22.3,80037.37,6,7262.31,0.08829145632246399,0.859672917321671,0
INV_04915,37.1,59880.05,7,4128.46,0.10277099240161798,0.7139491489617532,0
INV_04916,45.6,43347.88,9,4437.42,0.11869963170294136,0.8833804634949176,0
INV_04917,31.2,53450.42,20,5188.04,0.13566194402832674,0.7073018569417998,0
INV_04918,48.5,74776.74,37,6767.2,0.16015536413644488,0.8107031311190285,0
INV_04919,47.9,37888.04,14,3851.36,0.1344904648140831,0.5658385559008843,0
